,us_ew_cc,jp_ew_cc_prev,exec_date,jp_ew_oc_next,pred,pred_up,actual_up,correct,timed_return,beta_const,beta_us_ew_cc,beta_jp_ew_cc_prev
2021-08-05,0.006501221686043592,0.0019564089454880648,2021-08-06 00:00:00,0.0032543263402169008,-0.0008965616484809062,False,True,False,-0.0032543263402169008,-0.0008287263112172595,-0.008580518100258294,-0.00616000399126744
2021-08-06,0.003430572916238121,0.001578208156213326,2021-08-10 00:00:00,0.002786051035412185,-0.0008655571657708022,False,True,False,-0.002786051035412185,-0.0008261979940673897,-0.010742566115211235,-0.0015878864443866283
2021-08-10,0.004295631123369665,0.003325853514788816,2021-08-11 00:00:00,0.005015614279696153,-0.000819903199232601,False,True,False,-0.005015614279696153,-0.0008025431956028416,-0.010096288151889746,0.007820526631840598
2021-08-11,0.005411652043149609,0.012602854474096854,2021-08-12 00:00:00,-0.002147302835515171,-0.0006991140023366773,False,False,True,0.002147302835515171,-0.0007543601809730772,-0.010182058356999583,0.008755789077333848
2021-08-12,0.001554576327379522,0.0030449321271832576,2021-08-13 00:00:00,-0.000736517126335137,-0.0007337267436318141,False,False,True,0.000736517126335137,-0.0007405351862495634,-0.009399605360155529,0.007034917595083556
2021-08-13,0.0009122171549888733,-0.0010982919122006056,2021-08-16 00:00:00,-0.01223157642820885,-0.0007525796719045839,False,False,True,0.01223157642820885,-0.0007362451649029243,-0.009543246037536993,0.006946235483654661
2021-08-16,0.0003062091200916959,-0.015408621726241068,2021-08-17 00:00:00,-0.006053875994837695,-0.0008963919083820758,False,False,True,0.006053875994837695,-0.0007762028700478034,-0.008736085654944046,0.007626507504736691
2021-08-17,-0.0059157640522455165,-0.004124648813226789,2021-08-18 00:00:00,0.002092787578176162,-0.0008118133111663079,False,True,False,-0.002092787578176162,-0.0008288230871920748,-0.01165318205797044,0.012589605039955657
2021-08-18,-0.010613362362395094,0.001545067247826313,2021-08-19 00:00:00,-0.008066702000478328,-0.0006574843531065943,False,False,True,0.008066702000478328,-0.00079556638992662,-0.011400751842983843,0.011055652322399577
2021-08-19,-0.0018819259620664684,-0.013528327190770939,2021-08-20 00:00:00,-0.006528592550228692,-0.0009171760149648862,False,False,True,0.006528592550228692,-0.000803793591190433,-0.00813502094561041,0.009512774867076391
2021-08-20,0.0065890155039689735,-0.009506275780778908,2021-08-23 00:00:00,0.00705359368471144,-0.0008116957357729628,False,True,False,-0.00705359368471144,-0.0007778883187072934,0.0014182832809759684,0.004539370473586695
2021-08-23,0.007352517080617137,0.014944986663313016,2021-08-24 00:00:00,0.005491086009379381,-0.0008163897892363466,False,True,False,-0.005491086009379381,-0.0006425860100691404,-0.0034740700636868727,-0.009920425024442358
2021-08-24,0.0016348444112855348,0.008773958200669382,2021-08-25 00:00:00,-0.0007749396499059043,-0.0006669411549715191,False,False,True,0.0007749396499059043,-0.0006408445917498512,-0.003611848619068786,-0.0023013276597138913
2021-08-25,0.0028827934709904383,0.0020008192432154313,2021-08-26 00:00:00,-0.0015579776333149997,-0.000704536615559951,False,False,True,0.0015579776333149997,-0.0006835771233606574,-0.0022487521919879556,-0.007235438239333524
2021-08-26,-0.005993207072073312,-0.0004872222827225116,2021-08-27 00:00:00,-0.0007784396754927892,-0.0006744957525354426,False,False,True,0.0007784396754927892,-0.0006957347735906391,-0.0027111437321364062,-0.010242912615701691
2021-08-27,0.00953294084264077,-0.0036033799325010975,2021-08-30 00:00:00,0.004046962583429814,-0.0006699523546643474,False,True,False,-0.004046962583429814,-0.0006871372685296414,-0.0021570455811731285,-0.010475692958443172
2021-08-30,0.001892575003242237,0.01146223370789002,2021-08-31 00:00:00,0.008344246759298712,-0.0008220037055241924,False,True,False,-0.008344246759298712,-0.0006852134911694258,-0.00031725358402535236,-0.011881609782411356
2021-08-31,-0.0006571143619329927,0.005304678437842821,2021-09-01 00:00:00,0.00692392678270586,-0.0007480574346887945,False,True,False,-0.00692392678270586,-0.0007196766391444177,-0.005948291745256516,-0.006086986017626181
2021-09-01,0.0013007610037190087,0.0081622175653644,2021-09-02 00:00:00,-0.0007181558411520579,-0.0007653666390222043,False,False,True,0.0007181558411520579,-0.0006975263030444759,-0.005362313775212495,-0.007456949884245025
2021-09-02,0.006045584776063257,-0.0011397802776378493,2021-09-03 00:00:00,0.013079499618615405,-0.0007299313889343462,False,True,False,-0.013079499618615405,-0.0007029418873212329,-0.006055992503385198,-0.00844242935072346
2021-09-03,-0.0027044715505709434,0.015879647160120202,2021-09-07 00:00:00,0.0022432592850230157,-0.0007913285056878507,False,True,False,-0.0022432592850230157,-0.0006438789815391402,-0.002674772406551923,-0.009740982810685545
2021-09-07,-0.006548951450861479,0.008973380935393708,2021-09-08 00:00:00,0.0076331217331789105,-0.0006602308496214451,False,True,False,-0.0076331217331789105,-0.0006071325631069756,-0.0036287521668287564,-0.008565646419742357
2021-09-08,8.262402068039762e-05,0.005501745542503163,2021-09-09 00:00:00,0.0009588147218844483,-0.0006007579516229578,False,True,False,-0.0009588147218844483,-0.0005719440262106554,-0.007644640268877652,-0.005122427832932857
2021-09-09,-0.004865361571633561,-0.0035728602354343497,2021-09-10 00:00:00,0.009051704611155604,-0.0005474520699515893,False,True,False,-0.009051704611155604,-0.0005962587404867733,-0.007244020604704455,-0.0037958078870343704
2021-09-10,-0.006826546160904148,0.008713070296996568,2021-09-13 00:00:00,0.002880756776431103,-0.0005229471286922471,False,True,False,-0.002880756776431103,-0.000549391235585665,-0.010230147664959752,-0.004980158187092017
2021-09-13,0.004357732544816942,0.0035403158008811453,2021-09-14 00:00:00,0.0037319358528013196,-0.0005953930121695878,False,True,False,-0.0037319358528013196,-0.0005290052904893168,-0.012054131482489544,-0.003914634004140078
2021-09-14,-0.006755475212889106,0.010323535019620389,2021-09-15 00:00:00,-0.0031920807352004846,-0.0004602913495885749,False,False,True,0.0031920807352004846,-0.0005009951929866015,-0.011419301666479732,-0.0035296984888535197
2021-09-15,0.00920722268328842,-0.011232317194285387,2021-09-16 00:00:00,-0.0037921295655179137,-0.0006091944278245826,False,False,True,0.0037921295655179137,-0.0005283213649387138,-0.012972216019594291,-0.0034333982948663213
2021-09-16,-0.0036468489932212685,-0.0006432962264657243,2021-09-17 00:00:00,0.0010621225688154574,-0.0004934578395294397,False,True,False,-0.0010621225688154574,-0.0005475285486515662,-0.014321656483298405,-0.0028630520730204227
2021-09-17,-0.00930180269818347,0.0028988422958510034,2021-09-21 00:00:00,0.008888225314454394,-0.00040381304138624013,False,True,False,-0.008888225314454394,-0.0005226442051127748,-0.014021310971084002,-0.00399894278931821
2021-09-21,-0.0010099780877120823,-0.012934123870701338,2021-09-22 00:00:00,-0.0030024877768084425,-0.0003635716655932557,False,False,True,0.0030024877768084425,-0.0004477539983987072,-0.01773071784379453,-0.005124018987783186
2021-09-22,0.009546041537837023,-0.009427418905161704,2021-09-24 00:00:00,0.00029228089334353084,-0.0006111838775809944,False,True,False,-0.00029228089334353084,-0.00046560590749856497,-0.018396846960138123,-0.0031863541300612974
2021-09-24,0.0008995492121674043,0.020450909781146262,2021-09-27 00:00:00,-0.002475957516499519,-0.0005160330713200401,False,False,True,0.002475957516499519,-0.0004529583909473587,-0.019098421785042285,-0.002244140265320436
2021-09-27,0.0005737251350760712,0.002501736310702914,2021-09-28 00:00:00,-0.0009396245991769319,-0.0004745691306508984,False,False,True,0.0009396245991769319,-0.00045307090561130754,-0.018316655642728333,-0.004392748851991098
2021-09-28,-0.014349947252256105,-0.0010647888938795874,2021-09-29 00:00:00,-0.0026272426836886744,-0.00021990111910038374,False,False,True,0.0026272426836886744,-0.0004422989234736024,-0.015134944049170386,-0.0048950131164362375
2021-09-29,0.0030129788410242293,-0.0094559013269741,2021-09-30 00:00:00,-0.0052035279991823665,-0.0004257270802502693,False,False,True,0.0052035279991823665,-0.0004770690681609455,-0.006128984865541531,-0.007382531523290482
2021-09-30,-0.013453035356440187,-0.0032111484876324085,2021-10-01 00:00:00,-0.011089844766753357,-0.00039069958765112865,False,False,True,0.011089844766753357,-0.0005006573277600866,-0.00699360461333994,-0.004942944880270989
2021-10-01,0.012075581607475249,-0.022065743600201044,2021-10-04 00:00:00,-0.010405352793735204,-0.00038497479856818776,False,False,True,0.010405352793735204,-0.0005652318000412551,0.004671769038736643,-0.005612440506804333
2021-10-04,-0.005301121789422062,-0.0015229130024934808,2021-10-05 00:00:00,-0.001475610587554175,-0.0005904862393411731,False,False,True,0.001475610587554175,-0.0006247349574093556,-0.00876047733432688,0.008005473191570588
2021-10-05,0.007222813120264667,-0.006757013521814257,2021-10-06 00:00:00,-0.006118970244231699,-0.000717786450745453,False,False,True,0.006118970244231699,-0.000643728214871411,-0.004740227103336743,0.005893204332131535
2021-10-06,0.0034050861451281234,0.0037575603753727685,2021-10-07 00:00:00,-0.0013778021498786648,-0.0006751798392154351,False,False,True,0.0013778021498786648,-0.0006777391095095507,-0.007281206325706065,0.0072792988910745215
2021-10-07,0.006997108844205185,-0.0026690658804406973,2021-10-08 00:00:00,-0.0020172713111955044,-0.0007142058058440087,False,False,True,0.0020172713111955044,-0.0006630278061891381,-0.004068032968309007,0.008509917406027858
2021-10-08,-0.0006846534610587061,0.004554245389895488,2021-10-11 00:00:00,0.011403744420830626,-0.000623988072389902,False,True,False,-0.011403744420830626,-0.0006668125814277672,-0.004506568161703889,0.008725720321664432
2021-10-11,-0.00605262867600409,0.015674810552171334,2021-10-12 00:00:00,-0.003497822183622366,-0.000410463793965635,False,False,True,0.003497822183622366,-0.0005964053146719873,-0.005397386253199197,0.009778309306171273
2021-10-12,0.00046017203740257205,-0.0039705657038611826,2021-10-13 00:00:00,-0.0037074512639010664,-0.0006378308693609233,False,False,True,0.0037074512639010664,-0.0006061912954709315,-0.0038818568380332204,0.007518639444978376
2021-10-13,0.0035975441908590337,-0.005285964683740776,2021-10-14 00:00:00,0.0009764598000599381,-0.0006771446408279434,False,True,False,-0.0009764598000599381,-0.0006281587186751876,-0.00238114997220101,0.007646594769546541
2021-10-14,0.015565194707057578,-0.0011576417985017648,2021-10-15 00:00:00,0.00536351360211636,-0.000712209854652396,False,True,False,-0.00536351360211636,-0.0006043587531590189,-0.006376635645428277,0.007426758525348128
2021-10-15,0.004860881242720974,0.015145812324323563,2021-10-18 00:00:00,-0.0053322994233850375,-0.0005017113094091094,False,False,True,0.0053322994233850375,-0.0005809197948974393,-0.0008552225041374574,0.005504202662221208
2021-10-18,0.0007940620758698906,0.002301484859735816,2021-10-19 00:00:00,-0.0021990860792881974,-0.0006166693436670037,False,False,True,0.0021990860792881974,-0.0006200714943195001,-0.0060036405487496995,0.0035496274915103668
2021-10-19,0.007254613780861291,0.00027287355669613393,2021-10-20 00:00:00,-0.0054481198363187195,-0.000660978454177687,False,False,True,0.0054481198363187195,-0.0006238661472446797,-0.005258974976445748,0.0038095498036048512
2021-10-20,0.007278607789425856,-0.0006726914188339379,2021-10-21 00:00:00,-0.011710244332183692,-0.0006925363141483954,False,False,True,0.011710244332183692,-0.0005866277336939187,-0.013859158136126919,0.007482188636660956
2021-10-21,0.0003798917291047169,-0.010078740004287963,2021-10-22 00:00:00,0.002046783023369757,-0.0005101785608118464,False,True,False,-0.002046783023369757,-0.0005600372572531224,-0.009148848705129964,-0.005291759522767182
2021-10-22,0.0019007348410060778,-0.0021293531452694406,2021-10-25 00:00:00,0.0014083932798162793,-0.0005982326002672662,False,True,False,-0.0014083932798162793,-0.0005832322130988133,-0.009715366958885472,-0.001627700558340892
2021-10-25,0.005210914379781727,-0.002277840148810436,2021-10-26 00:00:00,0.001436152391663869,-0.0006321403365203401,False,True,False,-0.001436152391663869,-0.0005811721457178405,-0.011282189467329463,-0.0034341007345552914
2021-10-26,0.001419559918194525,0.009880016276037773,2021-10-27 00:00:00,-0.0028418669735408623,-0.000654351774533511,False,False,True,0.0028418669735408623,-0.0005923572846374603,-0.007355441561348989,-0.005217906371264816
2021-10-27,-0.009129126407333564,-0.002457845175637695,2021-10-28 00:00:00,0.00037746564562727224,-0.0005115978081363058,False,True,False,-0.00037746564562727224,-0.000606867009120025,-0.008960449618223018,-0.005479646922399475
2021-10-28,0.00923294940775089,-0.005948879029458568,2021-10-29 00:00:00,-0.0008236834677682032,-0.000605105129503936,False,False,True,0.0008236834677682032,-0.0005843045488855629,-0.005498571450126947,-0.0050374955091799746
2021-10-29,-0.001291100867103752,-0.0027747035236149547,2021-11-01 00:00:00,0.005514690299166605,-0.0005582421658641046,False,True,False,-0.005514690299166605,-0.0005798287874113651,-0.005322128799429421,-0.005303347299717228
2021-11-01,0.004323683080183635,0.018228551860298547,2021-11-02 00:00:00,-0.009793738232601186,-0.0006919681258466775,False,False,True,0.009793738232601186,-0.0005555224983644075,-0.006220384306229662,-0.006009838737863999
2021-11-02,0.0030245165979118586,-0.00827323845521187,2021-11-04 00:00:00,-0.0001490181075055477,-0.0004990186675440483,False,False,True,0.0001490181075055477,-0.0005783896984289063,-0.007321449626238015,-0.012270270867901716
2021-11-04,0.000189551583521529,0.008238639255982077,2021-11-05 00:00:00,-0.005846146240572454,-0.000672611210544145,False,False,True,0.005846146240572454,-0.0005622218028984927,-0.008136783944277928,-0.013211777331457729
2021-11-05,0.005227261446952564,-0.007316182219168384,2021-11-08 00:00:00,-0.004840446418413452,-0.0004823842258204898,False,False,True,0.004840446418413452,-0.0005620361585466551,-0.007217253951526295,-0.01604366902621883
2021-11-08,9.085033591101203e-05,0.00028792996543935967,2021-11-09 00:00:00,-0.009897903600229326,-0.00061068146520605,False,False,True,0.009897903600229326,-0.0006064641017345415,-0.008818768649132024,-0.011864605242460817
2021-11-09,-0.0009676492958535283,-0.008096239612448574,2021-11-10 00:00:00,-0.005113103445855295,-0.0005326662850750595,False,False,True,0.005113103445855295,-0.0006135590796075938,-0.015406910620710038,-0.008149994500863114
2021-11-10,-0.005738843429485183,-0.007536510446685339,2021-11-11 00:00:00,0.001970801871071884,-0.0005352053061207541,False,True,False,-0.001970801871071884,-0.000662596459969656,-0.017947431124505,-0.0032367309561186983
2021-11-11,0.00010334180336112431,0.000670669221191496,2021-11-12 00:00:00,0.006049562250595425,-0.0006312698588088293,False,True,False,-0.006049562250595425,-0.0006278345714583551,-0.02097783421028391,-0.0018897544311354177
2021-11-12,0.004556808323015849,0.011742501791797326,2021-11-15 00:00:00,-0.002770092998710038,-0.0007206889123626261,False,False,True,0.002770092998710038,-0.0006032527270802532,-0.021845296964856264,-0.0015236407514675424
2021-11-15,0.0021864047421633614,0.0011477669475126642,2021-11-16 00:00:00,-0.0024318134571758346,-0.0006613676088229786,False,False,True,0.0024318134571758346,-0.0006104286526039652,-0.02203515880297958,-0.0024056978847839337
2021-11-16,0.0003415401290397625,-0.0008670085952135378,2021-11-17 00:00:00,-0.0068419504028265745,-0.0006164482051763928,False,False,True,0.0068419504028265745,-0.0006102597917626166,-0.02383081163370518,-0.0022499950721264345
2021-11-17,-0.0030058225644700983,-0.006522481828996442,2021-11-18 00:00:00,-0.0015207581571973934,-0.0005650276129321504,False,False,True,0.0015207581571973934,-0.0006430878487838118,-0.02294954229495366,-0.001391799013815807
2021-11-18,-0.0010756577953382473,-0.005822616559073255,2021-11-19 00:00:00,0.0027874492110085904,-0.000666103906675389,False,True,False,-0.0027874492110085904,-0.0006850556528791885,-0.010642477420577553,-0.0012887818266086115
2021-11-19,-0.005256189847602505,0.002282509143359133,2021-11-22 00:00:00,0.002366870726560421,-0.0006359209635709044,False,True,False,-0.002366870726560421,-0.000632278119065488,-0.0018418489853407128,-0.005837414707295541
2021-11-22,0.0013500674628144185,-0.0002994260561675066,2021-11-24 00:00:00,-0.007730164008246195,-0.0006873416229583941,False,False,True,0.007730164008246195,-0.0006896334545806726,0.002196416157579976,0.002249230997095805
2021-11-24,0.0018748541650220178,-0.004265955172213835,2021-11-26 00:00:00,-0.014137020177211341,-0.0007228437035321954,False,False,True,0.014137020177211341,-0.0007144781733647754,0.0038229018874178806,0.003641133829696361
2021-11-26,-0.022472930121470173,-0.01772794546064643,2021-11-29 00:00:00,-0.008145642883766905,-0.0008741921892595274,False,False,True,0.008145642883766905,-0.0007828314816872478,0.0005945198784424155,0.004399838890601715
2021-11-29,0.008811210889074246,-0.021864955462599395,2021-11-30 00:00:00,-0.016207274669573626,-0.0009912368170450297,False,False,True,0.016207274669573626,-0.0008452086614661934,0.0044570363767924,0.00847475053640014
2021-11-30,-0.022402995157638852,-0.007732620537081275,2021-12-01 00:00:00,0.007674227380547826,-0.0009537502247751095,False,True,False,-0.007674227380547826,-0.00091921453107714,-0.0064428063000956035,0.023132371643330818
2021-12-01,-0.010766924092897085,0.0036672120685856224,2021-12-02 00:00:00,-0.001168156207123144,-0.00044772448821843474,False,False,True,0.001168156207123144,-0.0008870057625774559,-0.03358668017700042,0.021175769742380057
2021-12-02,0.018621876177504448,-0.003475904694443647,2021-12-03 00:00:00,0.008491463294332303,-0.00159320375085439,False,True,False,-0.008491463294332303,-0.0009028484476974006,-0.033848878431983934,0.01726908115321371
2021-12-03,-0.004247324410005224,0.015461502678920724,2021-12-06 00:00:00,-0.003140617144358694,-0.0005010805046270328,False,False,True,0.003140617144358694,-0.0008548872139518358,-0.021355796332542375,0.017016568164826093
2021-12-06,0.013826435304248179,0.00012956229135052024,2021-12-07 00:00:00,0.01377157754874401,-0.0011795120678133447,False,True,False,-0.01377157754874401,-0.0008405305336051753,-0.024651886903687144,0.01440376805512743
2021-12-07,0.015955646420329306,0.021622517274457378,2021-12-08 00:00:00,-0.005412507954209941,-0.0007492476895510004,False,False,True,0.005412507954209941,-0.0008145067940310028,-0.019939149540905594,0.01773156749559749
2021-12-08,0.0021074256179480274,0.0022233124031056993,2021-12-09 00:00:00,-0.004127443801788481,-0.0008287678877573625,False,False,True,0.004127443801788481,-0.0008192684740654963,-0.021108331961627935,0.015735452106213285
2021-12-09,-0.005761975358082125,-0.004744804046863021,2021-12-10 00:00:00,-0.004012036293592343,-0.0007424157446101487,False,False,True,0.004012036293592343,-0.0007982496702035295,-0.024747243447941398,0.01828507151764818
2021-12-10,0.007007442235967266,-0.006129131724742779,2021-12-13 00:00:00,-0.0019820922609130338,-0.0010973465799369638,False,False,True,0.0019820922609130338,-0.0008316625417321398,-0.020088111750804213,0.02038098724116599
2021-12-13,-0.004772795023354229,0.002762136727908162,2021-12-14 00:00:00,-0.0021757732373025324,-0.0006923475150245761,False,False,True,0.0021757732373025324,-0.0008495221895325727,-0.02114175882065238,0.020371690023631
2021-12-14,-0.00490663817326974,-0.004737898996708519,2021-12-15 00:00:00,0.006330040227005333,-0.0008534596143411718,False,True,False,-0.006330040227005333,-0.0008578213264919353,-0.02029878359921783,0.02010111958787279
2021-12-15,0.010937448219575995,0.005121482185840096,2021-12-16 00:00:00,0.0015302716552646738,-0.0008620621184768859,False,True,False,-0.0015302716552646738,-0.000807858707878574,-0.01578617130002297,0.023129441103701708
2021-12-16,-2.5241135624803395e-05,0.011373373665573986,2021-12-17 00:00:00,-0.005828361756325571,-0.0005557399888822561,False,False,True,0.005828361756325571,-0.00081154685271435,-0.013047513589027022,0.022462774659847022
2021-12-17,-0.012006745960588362,-0.008173835045312505,2021-12-20 00:00:00,-0.01481843770854037,-0.0007526705701415485,False,False,True,0.01481843770854037,-0.0007411807162874681,-0.014194800905381185,0.022256776810103428
2021-12-20,-0.010188950148161376,-0.02116865739518221,2021-12-21 00:00:00,0.004394487739777288,-0.0014552824706737795,False,True,False,-0.004394487739777288,-0.0008306504316823012,0.00022930398769791319,0.0293970307362846
2021-12-21,0.014455474488414827,0.012118470946657352,2021-12-22 00:00:00,-0.004006118238531782,-0.0005471359217354471,False,False,True,0.004006118238531782,-0.0008005609688997023,-0.00296652242602438,0.02445090124960788
2021-12-22,0.007985184399155328,-0.0007817796289527482,2021-12-23 00:00:00,0.0020730103267442485,-0.000900242463792231,False,True,False,-0.0020730103267442485,-0.0008330636320131197,-0.006273166544373924,0.02185582678658687
2021-12-23,0.0053791715961096975,0.005449734913635089,2021-12-27 00:00:00,-0.0027533000860246295,-0.000721417375193559,False,False,True,0.0027533000860246295,-0.0008161800520635397,-0.005027551141829044,0.02235094717457526
2021-12-27,0.013202567052222487,-0.0036149974710524085,2021-12-28 00:00:00,0.0022619058146710383,-0.0007821127660380174,False,True,False,-0.0022619058146710383,-0.0007849247574667559,0.004606600729495794,0.016046197556082817
2021-12-28,0.0019731565417219917,0.00881497408624479,2021-12-29 00:00:00,0.0019627086441861676,-0.0006310537181067476,False,True,False,-0.0019627086441861676,-0.0007951971935390834,0.0087171359560075,0.01666972587304087
2021-12-29,0.0016200908373644638,0.002790454295551385,2021-12-30 00:00:00,0.00014786489275229447,-0.0007438483345172204,False,True,False,-0.00014786489275229447,-0.0008073429455168847,0.007855947915222424,0.018193188773718463
2021-12-30,-0.0012680319895490262,-0.001826884248510166,2022-01-04 00:00:00,0.005833978153554784,-0.0008422316276946759,False,True,False,-0.005833978153554784,-0.0007988155145302224,0.007341788580988062,0.018669212573850253
2022-01-04,0.005546545071124106,0.011917511589338077,2022-01-05 00:00:00,0.008936983640682275,-0.0005256642432835577,False,True,False,-0.008936983640682275,-0.0007782184641732256,0.006522785962731615,0.018156080062188492
2022-01-05,-0.013208421071997822,0.012005148711089278,2022-01-06 00:00:00,-0.008004083624821145,-0.0006228415272513266,False,False,True,0.008004083624821145,-0.0007632680867724317,0.009497684761365466,0.022146829286064984
2022-01-06,0.00022310561496196137,-0.013124337982123039,2022-01-07 00:00:00,-0.006175626053467475,-0.001033537843384832,False,False,True,0.006175626053467475,-0.000770843398841004,0.013126404156658812,0.02023896514835642
2022-01-07,-0.0002843971725320764,0.00015510302073469784,2022-01-11 00:00:00,-0.0016939108580885718,-0.0007954753412815996,False,False,True,0.0016939108580885718,-0.0007958805539115416,0.0116055977970957,0.02389258320970624
2022-01-11,0.008183956595801643,3.334696043219728e-05,2022-01-12 00:00:00,0.007058118620427469,-0.0006978173823093018,False,True,False,-0.007058118620427469,-0.0007905396624145736,0.01123020762728687,0.02443246134447724
2022-01-12,0.0028977110612009886,0.014442375560771234,2022-01-13 00:00:00,0.0012994996628977217,-0.0003748782863396266,False,True,False,-0.0012994996628977217,-0.0007543419734947812,0.016218385301805808,0.02302027746559572
2022-01-13,-0.007562318632957582,-0.0005296097379609598,2022-01-14 00:00:00,-0.0050786681024580635,-0.0008229166369204804,False,False,True,0.0050786681024580635,-0.0007126712024923214,0.01286139457212281,0.024515165940041973
2022-01-14,-0.0010431440292328795,-0.00836815142580205,2022-01-18 00:00:00,-0.009038130579433857,-0.0009092795114395255,False,False,True,0.009038130579433857,-0.0007010423758982276,0.011890094956935996,0.02340230763226041
2022-01-18,-0.01320651050499353,-0.004611344905182877,2022-01-19 00:00:00,-0.012085713326835253,-0.0009950277813861306,False,False,True,0.012085713326835253,-0.000724536495461255,0.011708375610874878,0.025125967110640884
2022-01-19,-0.007058165782365864,-0.023116871301418974,2022-01-20 00:00:00,0.010008639222988062,-0.0015428366258249963,False,True,False,-0.010008639222988062,-0.0007836458002058995,0.022057982376680073,0.02610655747099045
2022-01-20,-0.009504206935269715,0.007192868161137093,2022-01-21 00:00:00,0.005394036420602152,-0.0008011463939881077,False,True,False,-0.005394036420602152,-0.000731866570320006,0.018533877105784226,0.01485776984423897
2022-01-21,-0.015340341734909592,-0.003492259809486028,2022-01-24 00:00:00,0.01119465093231868,-0.0009619405887590505,False,True,False,-0.01119465093231868,-0.000743666397193876,0.010374054228953582,0.016932490061569987
2022-01-24,0.0024012253886018593,0.004514885566436141,2022-01-25 00:00:00,-0.00864556365941351,-0.0006029080127062065,False,False,True,0.00864556365941351,-0.0006775256202353537,-0.0035144196974521043,0.018396152042106574
2022-01-25,-0.006582686032163307,-0.012590938840932861,2022-01-26 00:00:00,-0.0023794881978099823,-0.0008476460934058681,False,False,True,0.0023794881978099823,-0.0006703528669323345,-0.0010176267690364142,0.014613044056243954
2022-01-26,-0.006318623276975652,-0.0010771571782654042,2022-01-27 00:00:00,-0.018271522014085752,-0.0007311749374165774,False,False,True,0.018271522014085752,-0.0006949345673600775,0.0029268267836305116,0.01647564029824789
2022-01-27,-0.0030470668091775554,-0.017553536834762122,2022-01-28 00:00:00,0.005551411760514135,-0.0011145187247932338,False,True,False,-0.005551411760514135,-0.0007941514607572063,0.007456145634693285,0.016956576497946144
2022-01-28,0.01769653738317769,0.014193866323508027,2022-01-31 00:00:00,0.0069055073091032985,-0.0005795047516247763,False,True,False,-0.0069055073091032985,-0.0007822504145929665,0.002216560548276998,0.011520484456916828
2022-01-31,0.014940746896848848,0.006819726123729974,2022-02-01 00:00:00,-0.00581922538457704,-0.0006149522684190762,False,False,True,0.00581922538457704,-0.0007841890762869201,0.007329934287033666,0.008757260017661125
2022-02-01,0.007060902977883421,-0.0002615570702844781,2022-02-02 00:00:00,0.01090938541341889,-0.0008012101508515855,False,True,False,-0.01090938541341889,-0.0008144203719665096,0.0021109078999107965,0.006479254258928945
2022-02-02,0.009066286272136266,0.01469541332557096,2022-02-03 00:00:00,0.0025847287121070926,-0.000658539468856616,False,True,False,-0.0025847287121070926,-0.0007873726709749739,0.0065689270719338135,0.004714221182392521
2022-02-03,-0.01810542013049087,-0.002667721496576093,2022-02-04 00:00:00,0.004194703578588343,-0.0009484839960469574,False,True,False,-0.004194703578588343,-0.0007918528357673556,0.007809321278931462,0.0057127843405413445
2022-02-04,0.0002490175768150582,0.005292815659177445,2022-02-07 00:00:00,0.0032227308096536094,-0.0006969828848182258,False,True,False,-0.0032227308096536094,-0.0007335337211245353,0.001191233210649182,0.006849699788034217
2022-02-07,-0.0014211937591865796,0.001390828000718534,2022-02-08 00:00:00,0.00140383799972491,-0.000719725007365428,False,True,False,-0.00140383799972491,-0.0007288479386343451,0.001830569586307714,0.008429888767466073
2022-02-08,0.004329188748150803,0.008331779392257292,2022-02-09 00:00:00,0.0006278543863366126,-0.0006152152253059522,False,True,False,-0.0006278543863366126,-0.0007038215785757804,0.002621537825552413,0.009272595633579787
2022-02-09,0.013675515271994853,0.005490281107289415,2022-02-10 00:00:00,-0.002589486667269828,-0.0005992620932156197,False,False,True,0.002589486667269828,-0.0006965507365468052,0.0033145448413426405,0.009464093680869038
2022-02-10,-0.01592112091783513,0.0029456339166444006,2022-02-14 00:00:00,0.003969324090189123,-0.000725083019319503,False,True,False,-0.003969324090189123,-0.0007106260111846206,0.002549051386913543,0.008869651817326484
2022-02-14,-0.006681594972148244,-0.004227488556414919,2022-02-15 00:00:00,-0.009979428862837092,-0.0007011569018532155,False,False,True,0.009979428862837092,-0.0006798540671214229,-0.003242315740176694,0.010163640825065117
2022-02-15,0.010219833194284907,-0.00897602714733827,2022-02-16 00:00:00,0.0006945109133524863,-0.0007993228074185916,False,True,False,-0.0006945109133524863,-0.0007108271635910686,0.0012017638241706898,0.011227402501713443
2022-02-16,0.0022375823739879067,0.013974451656974373,2022-02-17 00:00:00,-0.004332999193360387,-0.0005517686631015346,False,False,True,0.004332999193360387,-0.0007007055904417436,0.0020595719682968703,0.010328023520977073
2022-02-17,-0.01468927710319204,-0.0035667913490673767,2022-02-18 00:00:00,0.002289412073613707,-0.0011475793137760812,False,True,False,-0.002289412073613707,-0.0007825374292815514,0.023702154865074248,0.004730964636632024
2022-02-18,-0.004757536829903289,-0.004919376947150892,2022-02-22 00:00:00,-0.0025612151601227605,-0.0008553589141745034,False,False,True,0.0025612151601227605,-0.0007142431108109364,0.029793481572352454,-0.00012761423137299527
2022-02-22,-0.009798169224651175,-0.01160247012124406,2022-02-24 00:00:00,-0.007326029610890239,-0.0012041315209959248,False,False,True,0.007326029610890239,-0.0007660302196168444,0.040576048362708506,0.00349324864706365
